already_normal,right_skewed,poisson_counts,click_rate,category
39.422890710440996,0.2978944053417176,3,0.47071233232696963,red
58.225449121031886,0.5210881238832251,8,0.01523264900463345,blue
37.791563500289776,1.048539948565485,6,0.5446628946932105,blue
52.08863595004755,0.4229871979514867,1,0.16007951342861249,red
30.403298761202244,0.6807531336345523,4,0.09772236198264098,green
36.71813951101569,2.7354413916997253,3,0.2517186874509885,blue
51.96861235869123,0.5616413109886649,3,0.18551391452437885,green
57.38466579995411,2.3064097900501044,5,0.2169946134758415,red
51.7136828118997,0.32312796599796484,4,0.1152671142982664,green
48.843517176117594,1.6985996527238318,5,0.32312742209760636,blue
46.98896304410711,4.227321683022352,1,0.08705317648335421,blue
35.214780096325725,0.08444587350232795,4,0.16873581524092773,blue
42.801557916052914,0.450726183642993,3,0.1400295445620006,red
45.393612290402125,1.780816785261305,3,0.13681262301305055,blue
60.57122226218915,0.8162411946269608,5,0.3458321730348328,red
53.43618289568462,1.4493944860265655,2,0.15198687422119736,green
32.36959844637266,0.5466288715034379,3,0.11447307660255025,blue
53.24083969394795,1.0904492720068832,6,0.13445221880283645,blue
46.149177195836835,0.855835379167238,6,0.08032622458354784,blue
43.23077999694041,3.214854376562379,5,0.11759519872307558,green
56.11676288840868,1.2897144577637785,5,0.2558557033048178,blue
60.30999522495951,1.4015834904759314,5,0.06661968537263788,red
59.31280119116199,0.6624057693891068,2,0.36069055375811865,green
41.607824767773614,0.6140946411253534,5,0.19090880737269242,green
46.907876241487855,0.6488470970381476,5,0.18820932377655422,green
53.31263431403564,1.4835711824551598,4,0.465626632648417,green
59.75545127122359,0.6564002881241771,3,0.12529389329316004,green
45.2082576215471,1.3361266344619223,2,0.1081151222556021,red
48.14341023336183,7.967739278263157,3,0.28322650274223843,green
38.93665025993972,2.3895969305892777,3,0.1925927536573807,blue
38.037933759193294,0.7217882019907494,5,0.2541369540455159,green
58.125258223941984,3.324149733519911,6,0.31231288734705637,green
63.56240028570823,0.6649287592438929,4,0.1230221969149525,green
49.27989878419666,0.13027280397400737,3,0.060933322272925465,green
60.03532897892024,0.3649166488044834,5,0.342519693450694,green
53.61636025047634,0.15400165636247595,7,0.03737629050786582,red
43.54880245394876,0.7036223622250335,5,0.25311264183529486,red
53.61395605508414,1.0185890437133232,3,0.27196065044228035,green
65.38036566465969,5.346474182138414,5,0.07847092731686871,red
49.64173960890049,1.3867007626664631,7,0.5261784419591525,blue
65.64643655814007,0.803240965237231,7,0.23476837125402802,green
23.802548959102555,2.2919559535258798,3,0.11647445277413553,blue
58.21902504375224,0.10957617505237263,7,0.20612684683719104,blue
50.870470682381715,1.26568636758868,4,0.3702619002324153,green
47.009926495341325,2.1616356789359585,2,0.07116498577232844,blue
50.91760776535502,0.2279597397235124,5,0.13950425333974759,blue
30.124310853991073,3.138528448847135,3,0.34637909060961103,blue
47.80328112162488,1.4028367092460343,3,0.46198265541397215,green
53.57112571511746,0.6601501869255428,3,0.1243271608573993,green
64.77894044741517,1.8828411124439242,4,0.49836893302567475,blue
44.81729781726352,9.68610958631297,1,0.07728659430204432,green
41.91506397106812,1.1994537622783763,3,0.1768991183300267,green
44.982429564154636,1.2817426358786264,7,0.36542173537381234,blue
59.15402117702074,0.6316872281261876,3,0.30078934254704776,green
53.287511096596845,0.4274814559397897,5,0.5506163086587611,red
44.70239796232961,2.2940890039648005,2,0.22591812071420322,green
55.13267433113356,0.42482250783648845,3,0.31429393157733354,red
50.9707754934804,1.0741892996572437,1,0.5347194434371597,blue
59.68644990532889,0.6202346239729688,5,0.06439222138645428,green
42.979469061226474,1.614426565379123,4,0.09809139599455009,blue
46.723378534022316,1.3960713387444106,3,0.11149805504616102,blue
46.078918468678424,2.8222655368066687,7,0.3921634177973655,blue
35.364850518678814,0.6004857314532357,4,0.19641343808070505,blue
52.96120277064576,0.7634749721396861,7,0.3884801916297275,blue
52.610552721798896,0.37577537697035646,5,0.4041216429949596,green
50.05113456642461,0.6412773322099742,2,0.15908181314887707,red
47.65412866624853,1.4583424653043602,1,0.15822466458457204,green
35.84629257949586,2.1318467367577063,6,0.1806540756473318,green
45.79354677234641,0.3976570517495793,2,0.4075481130987422,green
46.572854834732304,2.3859704052653674,3,0.28181509246962405,green
41.97722730778381,3.879234571568722,3,0.0483681533014185,red
48.387142883339905,1.5120024577071332,3,0.16603697357092015,green
54.040508568145384,6.532539810126361,4,0.6456735783548176,blue
68.8618590121053,0.4612619393911373,9,0.24480811107049297,green
51.74577812831839,0.2880403503404002,4,0.6682904359338477,green
52.57550390722764,0.1688541002759185,4,0.17019110418292085,red
49.25554084233833,4.463995921736876,7,0.11291689331531389,red
30.812287847009586,1.9239217027018847,7,0.3872478510001292,blue
49.73486124550783,0.9459319273620506,4,0.18649232785423048,green
50.60230209941027,1.3230883015370452,3,0.17609954555942958,green
74.63242112485287,0.3244937357630694,6,0.349606575674859,green
48.076390352188774,11.539223598034535,6,0.4105302109690939,blue
53.015473423336125,1.1379417885453778,0,0.38300726367915444,red
49.65288230294757,1.1156026973385322,3,0.44464061047723313,blue
38.31321962380468,2.0663145790609994,5,0.22750074831500708,green
61.42822814515021,1.61770621907066,4,0.3081893837813885,red
57.519330326867745,1.2509259339783836,3,0.5531174535560377,red
57.910319470430466,0.45362951722187006,3,0.5198031950106521,blue
40.906125452052606,1.6023452818049486,7,0.3523577121877356,red
64.02794310936099,6.566785848802955,3,0.32049117521478193,red
35.98148937207719,3.839799094748286,3,0.4834462750597176,green
55.868570938002705,4.91940026954056,3,0.6866332753811958,green
71.90455625809979,0.599766014037274,6,0.22293913921807956,red
40.09463674869312,0.3717235596205572,3,0.41562736457962185,red
44.33702270397228,0.8818027212025378,6,0.3535636099832572,blue
50.99651365087641,1.0573067916225676,2,0.1656063988400216,blue
44.96524345883801,2.9867669610719023,7,0.01721732708644064,red
34.493365689338674,0.18406531165372816,4,0.27997150269546056,green
50.68562974806027,4.616100584912108,4,0.1297008878729983,red
39.37696286273895,0.8538430377951685,1,0.13942182895883667,red
54.73592430635182,0.6525411543669952,5,0.40972778097489254,green
40.80575765766197,0.36345333204903085,6,0.603709595670647,green
65.4993440501754,0.19111944653616664,1,0.25301452941767755,blue
42.16746707663763,2.2777100721898647,5,0.3681477828885707,blue
46.77938483794324,1.0760726383146344,5,0.4046798310747008,blue
58.135172173696695,0.2752815464590753,1,0.5122382825766928,blue
37.69135683566045,0.27387628968120314,3,0.5165492657450133,green
52.27459934604129,0.7147769812421801,4,0.1445365592647846,red
63.07142754282428,5.3069725174725315,1,0.532767038323404,blue
33.92516765438772,0.7713667393718475,2,0.37806400893475217,blue
51.84633858532304,0.22242997341925894,4,0.07754374790946529,green
52.598827942484235,0.7821231546389834,4,0.3093765742213388,green
57.8182287177731,0.7613032057818964,5,0.29087773300017916,red
37.63049289121918,0.06741507354673959,5,0.48089426603240126,red
36.795433869157236,0.9471527816794834,1,0.4193230050202983,green
55.21941565616898,0.7937914336935855,4,0.6164455622139405,blue
52.96984673233186,2.0061277366657815,3,0.6635654760200969,blue
52.504928503458764,6.3531839389177565,3,0.769021922455399,blue
53.46448209496975,3.085041253483227,6,0.521644160020166,red
43.19975278421509,0.764228316743979,3,0.21162796390874455,blue
52.322536971610035,0.33070587006067176,3,0.09983913087202895,blue
52.93072473298681,13.10979686834116,2,0.7098734214882839,green
42.85648581973632,1.061006975442913,6,0.28423027205924195,blue
68.65774511144757,1.0140267565113772,4,0.30814285175734385,green
54.73832920911788,0.9761635966374861,3,0.14363949278206511,blue
38.08696502797351,1.2190657183890024,4,0.7024337259322324,red
56.5655360863383,0.8655757280212574,5,0.3859281632722622,blue
40.253183297726785,0.5634582679589216,6,0.5486972669591788,blue
57.87084603742452,0.5787648927841402,7,0.24615600446161337,green
61.58595579007404,0.9677773096210134,4,0.5862799937900859,green
41.7931768164829,0.5807558866267374,4,0.1489716264181436,green
59.63376129244322,0.49024707381851335,6,0.07386243675177125,blue
54.12780926936498,1.1123003159778355,3,0.3446055713480931,blue
58.2206015999449,0.7749341527586364,4,0.17592433751589798,red
68.96792982653947,4.499620179159086,6,0.31647010256253905,blue
47.54611883997129,0.0705827281350225,6,0.4034438683139314,red
42.4626383564251,2.9787592415613293,3,0.18942972202957736,green
41.10485570374477,3.476705647803995,2,0.17949627371970864,green
41.841897150345616,0.1257587069288829,8,0.30684425210246435,green
49.228982905858956,0.7098599413713602,4,0.32954133936527086,red
53.41151974816644,0.6897397916989455,4,0.2800430775477158,blue
52.766907993300194,0.2447515426283036,4,0.41560866545120556,green
58.27183249036024,0.459407948210756,1,0.4387726449013468,blue
50.13001891877907,0.3293692406717903,10,0.37721975932973345,blue
64.53534077157317,5.767683019277707,6,0.1907131420531398,green
47.35343166762044,2.5489420561622267,1,0.5502640258308823,red
77.20169166589619,3.5663943342242077,8,0.12789989043989022,blue
56.25667347765006,2.057871228036264,6,0.25982324087824193,green
41.42842443583717,0.32333971112540766,3,0.16083079415848162,blue
39.29107501938888,0.591839221504959,0,0.15545520897987686,blue
54.824724152431855,1.631295625296125,4,0.06974461356439854,blue
47.76537214674149,0.2946026414136071,5,0.12048105868362122,blue
57.14000494092092,2.040099191936628,2,0.216725591355385,blue
54.73237624573545,0.7863719354505448,2,0.43748405015793995,red
49.271710873431275,0.68741244687604,4,0.28338229887700567,red
41.532062819315954,2.035944763082284,3,0.12681917285184163,green
34.851527753141355,1.5593410239720766,7,0.3499711769878075,red
45.53485047932979,0.6970025805793428,7,0.1547882072144545,red
58.56398794323472,3.1877961098070884,3,0.2850263197854833,red
52.14093744130204,0.3392346162661766,7,0.2517774457736023,blue
37.542612212880115,1.8513879609279402,1,0.26287358353953993,blue
51.73180925851182,1.8095917330217313,2,0.2574468237460538,green
53.85317379728837,0.7337796943816753,3,0.5039067880174607,green
41.16142563798867,1.3855996721893653,3,0.2918703371403939,green
51.53725105945528,0.28618592945868576,2,0.15545600463760503,blue
50.58208718446,2.5194157243068127,0,0.18732786726489897,red
38.57029702169377,0.8311856226535778,1,0.3553409916048372,red
53.577873603482836,0.5929038584573968,3,0.5194678075844885,blue
55.60784526368234,2.8548212332880545,4,0.06500973537382354,green
60.830512431752766,0.49443296882629767,3,0.16166232396655375,green
60.53802052034903,0.2445192364772351,5,0.26086381972348494,green
36.22330632042909,0.21084559860820445,6,0.10055269829732318,blue
40.62174960084877,1.8331026187730357,3,0.27307383539741376,green
55.1503526720866,0.2779179500677112,2,0.3144286878500435,green
55.13785950912209,5.782257526707066,3,0.3827962005638406,blue
55.150476863060476,0.12468940324630015,3,0.3953888777169511,red
88.52731490654722,5.454584066680163,3,0.28998072006861864,blue
55.70890510693167,1.2349339257141052,6,0.6140536571392488,blue
61.35565640180599,0.9078164105300655,7,0.13883213905665712,blue
59.54001763493203,0.5798887020869878,2,0.5057922203484296,blue
56.51391251305798,1.4905364882086878,4,0.3678015253189207,red
46.84730755359654,0.9630646818352198,3,0.10417146514461044,green
57.589692204932675,3.0141018201018484,6,0.1675488736354689,blue
42.27174785462428,1.1210072916489453,8,0.45859987366748384,red
47.63181393259991,1.1621848924314508,5,0.4384693037896168,green
45.14636452170897,0.6951607173163346,4,0.18230727500773508,green
50.81874139386323,0.9446454342736208,1,0.18999152261423982,green
73.14658566673509,1.3604312824055325,2,0.1862946777074421,blue
31.32734807408252,0.18083533870998972,5,0.3891487347998465,blue
56.86260190374514,0.2597110993497267,5,0.21562047637689086,green
33.87284128810349,2.102788022610552,3,0.48990335194287926,green
45.280681342105666,1.186331103346695,1,0.24469330285822455,green
60.889505969673664,0.8319496670270057,1,0.7079130775020853,green
50.64280019095463,1.0186048868440531,4,0.2673915487721733,green
39.22255222070694,1.4156399712654197,8,0.26480575568632947,green
42.84696290740032,0.5828883150829597,3,0.30139256449958884,red
56.79597748934676,0.4591837944633555,6,0.21076375877040923,green
42.69633368282864,1.2163386685618987,1,0.3627259139888656,blue
52.16458589581975,0.3759223106266522,4,0.5302447090641763,blue
50.45571839903814,1.5041873050633081,4,0.23460085085355928,blue
43.483996523941826,0.18221215130831991,6,0.232276804595131,green
71.43944089325325,2.7987017174864683,1,0.16306663859460344,blue
56.33919022318011,1.604155552183884,7,0.4358066779115203,red
29.74857413342393,1.2917911378918103,2,0.25107611470273056,green
51.86454314769428,2.67163590674879,5,0.2851528917974987,blue
43.38213535231612,5.288181603155238,6,0.15835846801009743,red
58.52433334796224,2.757625725212287,7,0.16182872636183954,red
42.07479261567299,0.15867864360984943,5,0.07367202227149894,blue
48.85263558533101,0.27815494436189053,4,0.30618260521023594,red
55.049872789804574,0.5353585456901105,5,0.205566038796019,blue
58.657551941701215,1.0264344012875726,5,0.12247297346893336,red
37.997035929442234,1.6780946627177058,3,0.4609005340552667,green
46.654987641590516,0.4839644559154378,1,0.27441619028811276,green
45.25054688839044,1.2053461227294424,4,0.18384656020379886,green
43.46670767426288,0.4698306669158716,8,0.3352880651214446,green
67.65454240281096,0.542526795048955,3,0.4187432618872351,green
54.049817109609556,0.24495981633507247,2,0.18445949044199458,blue
37.391160456649544,0.3972326117368304,4,0.1050659678016477,green
59.17861947054776,0.2588039106888148,3,0.22677055951261563,green
71.22156197012633,0.37686311299345704,3,0.2180145877837442,green
60.32465260551147,2.8680770752961466,2,0.3872984247901116,green
34.80630034045987,0.3869735676883113,5,0.49620330063421425,red
45.15765927133749,13.906857514349063,5,0.6827518228521475,green
62.669111491866225,1.6377410779734443,4,0.41233303055186193,green
42.92330534381219,1.2030212772910676,3,0.19559380047597558,blue
54.43819428146229,0.4238575783983075,7,0.0212466562827878,red
57.74634053429337,2.0143768246648617,4,0.31749253444546327,blue
40.730695284219166,0.5623460753136232,3,0.08787901084882445,green
49.404746439382,1.1297651899705865,0,0.3470315966107429,blue
17.58732659930927,12.936910933370005,2,0.297540364371766,blue
39.756123586657104,0.9084096009540308,3,0.12083707088158976,green
47.4743184860684,3.155898767564873,3,0.24185494617743683,red
37.52216818035151,0.4950104402974411,5,0.371785602840837,red
66.32411303931636,0.9656165299599951,4,0.34633405105344556,blue
35.69858622039367,5.875555657956492,5,0.28299188831462263,green
45.599555133030165,0.5342095732267659,7,0.03630983881239069,blue
51.30740577286091,6.125427549514235,3,0.4528320752390311,blue
64.41273289066116,2.0294238508516376,5,0.3299151194987344,blue
35.6413784882056,0.5698017555702147,2,0.25997278659045764,green
61.63163752154959,1.8821368224066608,6,0.3083411403706157,green
50.10233061019587,2.644691569501322,5,0.19595484727265822,red
40.18491348952049,1.8622956780944016,6,0.7508495527242623,green
54.62103474263271,0.2079984357190776,3,0.37430872608467425,blue
51.9905969557347,0.4832905874888589,2,0.4289143987699017,blue
43.99783122841205,0.7807356712355435,1,0.4850007794585441,red
50.69802084990019,0.9282692677226824,2,0.15611513109440872,green
46.1468640313824,1.8601778427771796,3,0.1144549544007108,blue
51.13517345251248,1.19446812298246,2,0.23764147756820928,red
56.62130674521047,0.2630675702474178,7,0.5604459705523169,red
65.86016816145352,1.4625739325337164,2,0.16436470144995277,blue
37.62184501173151,1.841509738579068,4,0.20661645588371674,blue
71.33033374656267,1.750305681686734,4,0.3520870678106265,green
30.479122004774982,2.9469794353135943,0,0.4667587510478546,red
48.482149049644164,2.3023311532783652,4,0.30784195819665283,blue
55.883172064845766,1.5827757021477615,6,0.16637126794240822,red
52.809918677350325,0.9322393243672122,4,0.3294605268367685,green
43.77300480179406,0.18995635694125507,7,0.22153087051832474,blue
47.918777496427246,1.536670740055985,2,0.07489289465104473,green
45.06999065341167,1.2308287059106608,4,0.21431978047216552,red
44.106352430557884,1.3120343048840781,5,0.40004091015445337,green
58.496020970210246,0.27894278892057517,5,0.2566417487694394,green
53.57015485965047,0.33923691872434003,1,0.13237845570239706,red
43.070904047393455,2.866675091071492,5,0.6791553494320408,green
58.995998754332504,0.9612169377073887,3,0.22326400299719887,red
53.072995208766095,1.9768421491470816,4,0.11483498415753185,blue
58.1286211883896,1.0287231531863672,2,0.23242009909429942,red
56.29628841923612,1.030203277428272,5,0.27471309745152267,red
41.710049890779274,2.5555917613465313,8,0.13846563418566304,blue
44.39818959803031,0.5968766948467368,4,0.27160649296501105,red
57.472936051232615,1.1008920183352355,9,0.2514519730118509,blue
56.10370265433465,0.6298489257783773,3,0.20613740658076493,blue
49.79098406035852,0.6475908234087482,3,0.26918551871708574,red
51.17327383308782,0.7340544111604932,0,0.17850811582695728,green
62.77664895788425,1.2487384124693044,4,0.2515816126212466,green
44.0842861116417,0.6195582086310316,4,0.22978941728445457,blue
55.470973811700375,3.510491743658982,1,0.28528260819894646,green
47.97807347566106,0.408768089448058,3,0.20535454164962189,green
47.8231879677278,0.82955020716472,4,0.5061768565060787,red
60.9877685198719,0.6442096526432749,7,0.25914599029700813,blue
58.2541634898803,4.250250338396552,4,0.05402368871577694,blue
58.135096360006386,1.2172019931312061,3,0.2704957575166859,red
63.05478807154329,2.8062372791859143,1,0.23245975036091096,green
50.21003841632759,0.2263754504282,5,0.4068892529961301,blue
56.81952971294964,1.3061060972389626,7,0.6521424738860108,green
46.89733243406544,2.434230756713237,4,0.21391196408084784,blue
53.24166352488442,1.0857641114135872,4,0.6567389897102601,blue
48.698569456323156,2.902232809528872,1,0.4242409723176182,blue
50.96995964992718,0.5961348076861844,8,0.2534361865769636,blue
55.95157025436914,4.093283420082329,4,0.2811928170913337,green
41.81779316766527,9.96319819151198,1,0.5557145409941777,green
70.9238727568546,0.6956987377320274,1,0.3851783532117631,green
39.93982618500298,0.6405023290188856,2,0.18746426449474884,green
37.85811387212268,4.2775673725820695,4,0.4381755982900601,red
61.581108735000676,4.852879041975371,0,0.3823518176406676,blue
57.91662693962936,0.5928226322597193,7,0.35667732745639086,blue
56.24119817052155,0.6569240837012958,4,0.4241284845892963,blue
56.2834550926428,0.7544361658993851,7,0.12286526881773546,red
49.87753227153085,0.260682910895218,6,0.3170648334555955,green
41.02745628514168,0.39905662834575006,5,0.17763341664847299,blue
50.75804558193726,0.36635928768521614,7,0.5118825269935842,green
43.22838288487888,0.4640339482482534,6,0.3887941904951726,green
59.75119733417751,0.9659097386490155,8,0.44955484994133965,red
48.52942618497861,1.2639158669302986,4,0.49991776345622696,red
41.745028032074885,4.7138288297546085,2,0.28945236200240887,green
46.78614158347007,0.3684854543443274,8,0.3631809079629769,blue
54.12931454275624,2.6759980096203106,6,0.18578443212222087,blue
44.36275447196025,0.8073573916694384,2,0.23087470275794625,red
41.77779604433569,0.9517396964741327,5,0.34904604449116655,red
52.436872114919126,1.9636784846278306,4,0.24416643613835387,red
52.44966571108723,0.3253928616596953,3,0.4112344915093447,red
44.9305682462887,1.4658125732091154,4,0.2457602859966128,red
45.289616943816775,1.1811070873032212,3,0.038096124982428696,red
52.32049937357636,1.6363223660101156,3,0.5623673377904159,red
35.51915658502676,1.3353169026014873,6,0.12900708367169525,blue
35.92536225623445,11.649929633038013,3,0.40219710703243405,red
42.81555778747564,0.5284854608587405,3,0.17220572464146502,red
47.86552848288153,0.588018449425469,3,0.1703620783017278,blue
53.10907565598005,0.5362576589461906,5,0.2621214092500534,blue
64.75356216949552,0.5737984256525356,3,0.060396516889157946,green
58.576596232020194,0.5286719735280395,4,0.5176335726560647,red
48.40061470036573,3.2838500543983633,3,0.12268216489802364,red
49.80983792097311,4.139207100970199,3,0.1613760415954073,red
39.97470635362191,0.5651035480462258,6,0.0677652809329191,red
49.8148686400761,0.43502334915993757,4,0.10319532780078854,green
47.11341361079862,1.60226067900653,7,0.24312926408550883,blue
53.227185603380896,0.5756686499698914,0,0.38292989051201487,blue
41.727690564476774,1.883123468743333,6,0.5143772970295415,red
55.193465142411725,1.2249781668414648,3,0.13337174545605987,red
65.32738913002578,0.21964468312049015,4,0.09198248689876844,red
48.91239851543143,4.699730663003602,3,0.14453229904701595,green
54.01711722098941,6.0247601719291515,5,0.37675949745883347,green
56.90143991711113,0.5418377424777059,3,0.13441474204193243,blue
45.987795281141636,0.6786148389021596,2,0.3187484056140717,red
52.24092481810417,1.3309132899207339,1,0.44092609390274556,red
50.12592400781795,1.3971812162204416,4,0.09582704965109116,red
50.97676098548832,1.931977853383933,9,0.12700808289497548,red
42.26990216144534,7.464844041171006,2,0.3217778262429801,green
50.245101742589426,0.8378239974282605,6,0.4552997340712384,blue
54.979982912454496,0.45009471322162176,5,0.40370219004063607,blue
64.51143607795042,0.25174987900115925,3,0.044923509962675266,green
59.59270826085207,0.481461003835895,3,0.8088683480711647,red
71.53182457511556,0.9674157162366632,2,0.37604621156642176,blue
42.326524371119504,6.016813880699794,4,0.18615920971773406,blue
58.723206367206785,0.5959423772625801,3,0.3550694641520563,green
51.83342005738352,1.250805759993979,1,0.171708560606456,red
71.89802933217672,0.9837112244653424,5,0.40227641999425245,blue
41.91701714644849,3.2818040073728882,4,0.18699261172583861,red
41.602781578192236,12.51505633001517,7,0.06441766416285241,blue
44.00607354555978,0.5880938276852429,4,0.32210941656311914,green
28.76104275690193,0.6129699027623675,7,0.33334094111089646,red
44.74244978319239,2.8410135635261144,4,0.3617175525774518,green
42.40867338446302,1.9776148347156641,3,0.1161753294148751,blue
51.50393786476208,6.33891314636817,0,0.4240758834954792,green
53.41755975777159,1.793068118624351,4,0.37322536215647756,green
68.76170839215887,0.6981703924263367,1,0.18333374783703116,green
59.5042383818605,1.8051701092433032,3,0.2283344984766445,blue
44.23096344337597,3.0304271421212348,3,0.5281224747065734,red
41.01585328651642,2.2715948938492483,2,0.287443642474926,green
54.919191715065054,1.6607578446443652,5,0.45050172055159543,red
36.797667929793576,2.905701059002853,5,0.33048363572738776,blue
68.31458765854353,3.219723835307095,5,0.5601647351142917,red
61.79440120721287,3.983492675143921,3,0.3093652772426794,green
45.30824347895295,1.913071159436066,4,0.44103039100855806,green
32.868654709091224,0.8460996977179915,0,0.29161790928605064,green
63.538723741654124,1.1580223580489932,3,0.312261726339953,green
48.85460154747382,3.341797936540898,3,0.31305503263356105,green
62.378163119734616,0.44178335196820084,8,0.07583134830226654,green
34.05572341205633,1.4458151915180177,4,0.4197578437466106,blue
44.00624977046227,0.6748000782653081,4,0.2590520487624869,blue
50.05243699718183,1.0291619424410987,4,0.18611474671119055,blue
50.46980593764742,3.5910759409847732,2,0.11955028083766142,red
45.49934528520756,1.2105793758425971,5,0.042997306432424366,red
56.228499323474985,1.0475316091476436,2,0.6057924099016173,blue
39.32379570617405,0.25669770257739993,5,0.3208700481739361,red
48.576205149787064,2.1090836541540403,3,0.24151538617329057,red
51.20295631711899,1.9069100956942744,4,0.19023557901867008,green
55.14438834058749,8.699405789804032,6,0.3831927830118527,green
57.1161487808889,0.7350783146119141,3,0.31198023558062515,red
38.75357908162131,1.2450184233316604,9,0.2100309847495157,red
34.65885829264378,1.2832342947233513,4,0.1074814623047557,blue
62.77676821898509,4.842607327766023,4,0.261051598278169,red
53.323140119795916,0.9091042250224061,1,0.658143540784648,green
42.51513463443446,1.3218357970970938,7,0.23877315803259067,red
65.51151975522524,1.836564138015593,4,0.32239802151026964,blue
51.156746342928585,1.2051561253508427,4,0.19127115985704507,green
61.792971840638266,0.6399062392385528,4,0.3710106122217605,green
50.67518481410109,1.2142055479160223,3,0.21648934915568346,green
70.60747924881987,2.9259866787184667,1,0.17298723652894452,green
67.55340842443204,0.3582531930473261,3,0.5102587116877231,red
47.51035851520926,1.142215359150448,9,0.08946149113306105,blue
59.71570950954356,0.4965253124921332,2,0.6259464827908655,red
56.45375949585147,3.3037118154401117,7,0.2825253957908434,red
63.68631557532349,0.21801598247306322,2,0.424122789550816,green
40.35076539419896,0.5718252465693494,5,0.3111013313735138,blue
56.86051459998439,1.458213235666573,0,0.08557242722329206,green
60.58424486849588,4.785181854171889,3,0.2743334630777422,red
32.41260513576886,0.9363646818046621,9,0.15038377614516954,red
38.16741487334225,0.5739577298829097,6,0.29414075310522914,green
29.607678222398995,6.561092111036347,8,0.2654378616968896,red
47.305931655554424,0.23503663099376768,5,0.09430256429180592,red
57.17542255795962,0.11093554115972325,5,0.661485668949969,green
65.02357052096028,1.5527296553755596,5,0.523004321009627,red
50.74094780419775,0.605285988515481,2,0.1947149250249008,blue
66.28615545571292,0.36015066646397276,9,0.2320949604084897,green
36.198985417851084,2.0306510324912725,5,0.1980856884097398,blue
32.96617560644845,1.2760899979845042,1,0.2633253363426206,red
49.44452301103381,0.5688840576478637,4,0.1306550627169592,red
53.840654489393074,0.27795267914843685,5,0.25811051481633246,green
49.67305251905907,2.3927834896090503,3,0.22734130437391903,red
29.325578999601234,1.9159262323736395,5,0.3595988931407153,green
49.10879960487212,0.9055834346933823,3,0.5803080646535541,green
36.95530499495147,6.3384673482586,4,0.6441064883760531,green
56.69672548830039,0.3429794430791259,3,0.28381962818925377,green
53.66598246096848,0.2175067986187369,1,0.5078098437530106,green
40.60120213672645,0.5006199393467619,5,0.7014259858292022,blue
44.861330826633065,0.9554374157928888,3,0.20882596524740685,green
39.40786478111048,1.2755015187680432,2,0.09858119659975567,blue
49.37320902726828,0.7856561441917317,2,0.15605694347927546,red
59.551423205012384,1.4219872946762384,4,0.04687605652207088,green
40.14273953664456,0.28606408375446774,2,0.5798862349073927,red
55.040465155178445,4.236615011592729,4,0.432350043268956,green
44.69742381627559,0.9211326928097759,3,0.5274697434707658,blue
42.07127167737656,3.0565775171896443,2,0.3992279421087999,blue
48.929696400454425,1.4087817817667454,3,0.08276409706920772,blue
39.64757677580626,1.578939184218162,10,0.24665966714244955,red
44.46350694652818,1.7678555886157468,4,0.5682435259637767,green
38.021221074111516,1.5647226064661022,5,0.391257301967207,red
69.6472513291639,1.9016515774229688,3,0.3328198423324486,blue
50.35263551971729,3.7778404246288346,4,0.1128387462802791,red
43.00274492007414,1.217161087542321,4,0.06427835715076206,blue
52.13979910734222,2.03196591932227,3,0.3317016319410266,blue
